time,phase,gt_x,gt_y,gt_z,gt_yaw,cmd_lin,cmd_ang
308.100,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
308.200,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
308.300,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
308.400,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
308.500,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
308.600,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
308.700,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
308.800,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
308.900,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
309.000,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
309.100,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
309.200,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
309.300,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
309.400,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
309.500,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
309.600,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
309.700,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
309.800,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
309.900,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
310.000,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
310.100,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
310.200,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
310.300,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
310.400,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
310.500,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
310.600,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
310.700,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
310.800,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
310.900,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
311.000,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
311.100,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
311.200,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
311.300,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
311.400,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
311.500,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
311.600,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
311.700,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
311.800,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
311.900,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
312.000,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
312.100,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
312.200,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
312.300,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
312.400,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
312.500,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
312.600,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
312.700,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
312.800,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
312.900,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
313.000,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
313.100,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
313.200,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
313.300,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
313.400,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
313.500,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
313.600,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
313.700,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
313.800,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
313.900,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
314.000,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
314.100,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
314.200,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
314.300,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
314.400,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
314.500,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
314.600,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
314.700,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
314.800,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
314.900,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
315.000,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
315.100,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
315.200,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
315.300,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
315.400,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
315.500,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
315.600,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
315.700,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
315.800,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
315.900,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
316.000,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
316.100,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
316.200,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
316.300,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
316.400,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
316.500,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
316.600,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
316.700,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
316.800,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
316.900,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
317.000,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
317.100,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
317.200,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
317.300,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
317.400,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
317.500,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
317.600,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
317.700,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
317.800,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
317.900,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
318.000,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
318.100,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
318.200,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
318.300,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
318.400,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
318.500,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
318.600,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
318.700,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
318.800,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
318.900,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
319.000,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
319.100,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
319.200,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
319.300,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
319.400,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
319.500,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
319.600,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
319.700,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
319.800,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
319.900,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
320.000,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
320.100,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
320.200,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
320.300,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
320.400,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
320.500,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
320.600,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
320.700,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
320.800,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
320.900,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
321.000,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
321.100,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
321.200,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
321.300,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
321.400,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
321.500,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
321.600,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
321.700,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
321.800,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
321.900,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
322.000,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
322.100,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
322.200,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
322.300,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
322.400,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
322.500,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
322.600,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
322.700,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
322.800,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
322.900,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
323.000,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
323.100,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
323.200,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
323.300,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
323.400,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
323.500,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
323.600,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
323.700,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
323.800,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
323.900,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
324.000,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
324.100,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
324.200,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
324.300,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
324.400,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
324.500,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
324.600,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
324.700,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
324.800,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
324.900,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
325.000,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
325.100,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
325.200,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
325.300,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
325.400,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
325.500,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
325.600,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
325.700,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
325.800,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
325.900,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
326.000,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
326.100,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
326.200,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
326.300,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
326.400,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
326.500,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
326.600,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
326.700,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
326.800,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
326.900,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
327.000,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
327.100,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
327.200,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
327.300,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
327.400,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
327.500,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
327.600,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
327.700,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
327.800,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
327.900,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
328.000,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
328.100,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
328.200,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
328.300,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
328.400,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
328.500,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
328.600,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
328.700,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
328.800,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
328.900,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
329.000,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
329.100,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
329.200,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
329.300,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
329.400,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
329.500,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
329.600,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
329.700,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
329.800,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
329.900,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
330.000,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
330.100,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
330.200,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
330.300,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
330.400,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
330.500,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
330.600,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
330.700,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
330.800,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
330.900,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
331.000,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
331.100,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
331.200,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
331.300,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
331.400,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
331.500,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
331.600,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
331.700,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
331.800,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
331.900,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
332.000,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
332.100,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
332.200,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
332.300,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
332.400,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
332.500,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
332.600,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
332.700,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
332.800,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
332.900,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
333.000,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
333.100,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
333.200,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
333.300,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
333.400,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
333.500,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
333.600,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
333.700,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
333.800,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
333.900,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
334.000,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
334.100,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
334.200,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
334.300,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
334.400,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
334.500,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
334.600,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
334.700,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
334.800,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
334.900,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
335.000,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
335.100,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
335.200,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
335.300,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
335.400,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
335.500,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
335.600,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
335.700,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
335.800,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
335.900,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
336.000,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
336.100,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
336.200,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
336.300,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
336.400,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
336.500,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
336.600,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
336.700,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
336.800,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
336.900,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
337.000,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
337.100,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
337.200,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
337.300,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
337.400,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
337.500,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
337.600,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
337.700,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
337.800,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
337.900,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
338.000,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
338.100,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
338.200,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
338.300,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
338.400,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
338.500,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
338.600,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
338.700,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
338.800,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
338.900,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
339.000,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
339.100,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
339.200,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
339.300,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
339.400,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
339.500,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
339.600,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
339.700,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
339.800,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
339.900,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
340.000,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
340.100,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
340.200,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
340.300,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
340.400,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
340.500,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
340.600,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
340.700,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
340.800,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
340.900,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
341.000,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
341.100,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
341.200,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
341.300,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
341.400,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
341.500,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
341.600,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
341.700,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
341.800,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
341.900,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
342.000,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
342.100,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
342.200,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
342.300,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
342.400,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
342.500,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
342.600,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
342.700,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
342.800,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
342.900,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
343.000,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
343.100,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
343.200,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
343.300,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
343.400,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
343.500,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
343.600,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
343.700,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
343.800,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
343.900,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
344.000,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
344.100,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
344.200,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
344.300,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
344.400,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
344.500,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
344.600,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
344.700,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
344.800,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
344.900,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
345.000,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
345.100,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
345.200,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
345.300,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
345.400,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
345.500,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
345.600,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
345.700,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
345.800,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
345.900,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
346.000,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
346.100,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
346.200,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
346.300,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
346.400,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
346.500,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
346.600,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
346.700,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
346.800,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
346.900,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
347.000,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
347.100,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
347.200,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
347.300,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
347.400,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
347.500,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
347.600,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
347.700,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
347.800,outbound,69.655,-4.458,0.105,-0.2256,0.000,0.000
